delay,pdf_c9_mapped_timing,pdf_c3_mapped_timing,pdf_c2_mapped_timing,pdf_c7_mapped_timing,pdf_c1_mapped_timing,pdf_c4_mapped_timing,pdf_c5_mapped_timing,pdf_c8_mapped_timing,pdf_c6_mapped_timing
3.99400000E+00,0.06280499,0.00021805,0.00001153,0.03178191,0.00000419,0.00130490,0.00147474,0.08463698,0.01021384
3.99500000E+00,0.06270240,0.00021771,0.00001151,0.03172732,0.00000419,0.00130306,0.00147261,0.08449962,0.01019662
3.99600000E+00,0.06259997,0.00021737,0.00001149,0.03167284,0.00000418,0.00130122,0.00147048,0.08436247,0.01017942
3.99700000E+00,0.06249771,0.00021703,0.00001147,0.03161845,0.00000417,0.00129939,0.00146836,0.08422554,0.01016226
3.99800000E+00,0.06239563,0.00021669,0.00001145,0.03156417,0.00000417,0.00129755,0.00146624,0.08408884,0.01014513
3.99900000E+00,0.06229371,0.00021636,0.00001143,0.03150998,0.00000416,0.00129572,0.00146412,0.08395235,0.01012804
4.00000000E+00,0.06219197,0.00021602,0.00001141,0.03145590,0.00000415,0.00129390,0.00146201,0.08381608,0.01011097
4.00100000E+00,0.06209039,0.00021568,0.00001139,0.03140191,0.00000415,0.00129208,0.00145990,0.08368003,0.01009394
4.00200000E+00,0.06198899,0.00021535,0.00001137,0.03134803,0.00000414,0.00129026,0.00145780,0.08354419,0.01007694
4.00300000E+00,0.06188775,0.00021501,0.00001135,0.03129424,0.00000413,0.00128844,0.00145569,0.08340858,0.01005997
4.00400000E+00,0.06178668,0.00021468,0.00001134,0.03124055,0.00000413,0.00128663,0.00145360,0.08327318,0.01004304
4.00500000E+00,0.06168578,0.00021435,0.00001132,0.03118696,0.00000412,0.00128482,0.00145150,0.08313800,0.01002613
4.00600000E+00,0.06158505,0.00021402,0.00001130,0.03113347,0.00000411,0.00128301,0.00144941,0.08300304,0.01000926
4.00700000E+00,0.06148448,0.00021368,0.00001128,0.03108008,0.00000411,0.00128120,0.00144732,0.08286829,0.00999242
4.00800000E+00,0.06138409,0.00021335,0.00001126,0.03102678,0.00000410,0.00127940,0.00144524,0.08273376,0.00997562
4.00900000E+00,0.06128386,0.00021302,0.00001124,0.03097358,0.00000409,0.00127760,0.00144316,0.08259945,0.00995884
4.01000000E+00,0.06118379,0.00021269,0.00001122,0.03092048,0.00000409,0.00127581,0.00144108,0.08246535,0.00994210
4.01100000E+00,0.06108390,0.00021236,0.00001120,0.03086748,0.00000408,0.00127402,0.00143901,0.08233146,0.00992538
4.01200000E+00,0.06098417,0.00021203,0.00001118,0.03081458,0.00000407,0.00127223,0.00143694,0.08219780,0.00990870
4.01300000E+00,0.06088461,0.00021170,0.00001116,0.03076177,0.00000407,0.00127044,0.00143487,0.08206434,0.00989205
4.01400000E+00,0.06078521,0.00021138,0.00001114,0.03070906,0.00000406,0.00126866,0.00143281,0.08193110,0.00987544
4.01500000E+00,0.06068598,0.00021105,0.00001113,0.03065645,0.00000405,0.00126688,0.00143075,0.08179808,0.00985885
4.01600000E+00,0.06058691,0.00021072,0.00001111,0.03060393,0.00000405,0.00126510,0.00142870,0.08166527,0.00984230
4.01700000E+00,0.06048801,0.00021040,0.00001109,0.03055151,0.00000404,0.00126332,0.00142665,0.08153267,0.00982577
4.01800000E+00,0.06038928,0.00021007,0.00001107,0.03049918,0.00000403,0.00126155,0.00142460,0.08140029,0.00980928
4.01900000E+00,0.06029071,0.00020975,0.00001105,0.03044696,0.00000403,0.00125978,0.00142255,0.08126812,0.00979282
4.02000000E+00,0.06019230,0.00020942,0.00001103,0.03039482,0.00000402,0.00125802,0.00142051,0.08113616,0.00977639
4.02100000E+00,0.06009406,0.00020910,0.00001101,0.03034279,0.00000401,0.00125625,0.00141847,0.08100441,0.00975999
4.02200000E+00,0.05999598,0.00020877,0.00001099,0.03029085,0.00000401,0.00125450,0.00141644,0.08087288,0.00974363
4.02300000E+00,0.05989807,0.00020845,0.00001098,0.03023900,0.00000400,0.00125274,0.00141441,0.08074156,0.00972729
4.02400000E+00,0.05980032,0.00020813,0.00001096,0.03018725,0.00000399,0.00125098,0.00141238,0.08061044,0.00971098
4.02500000E+00,0.05970273,0.00020781,0.00001094,0.03013559,0.00000399,0.00124923,0.00141036,0.08047954,0.00969471
4.02600000E+00,0.05960530,0.00020749,0.00001092,0.03008403,0.00000398,0.00124749,0.00140833,0.08034886,0.00967846
4.02700000E+00,0.05950804,0.00020717,0.00001090,0.03003257,0.00000398,0.00124574,0.00140632,0.08021838,0.00966225
4.02800000E+00,0.05941094,0.00020685,0.00001088,0.02998120,0.00000397,0.00124400,0.00140430,0.08008811,0.00964607
4.02900000E+00,0.05931400,0.00020653,0.00001086,0.02992992,0.00000396,0.00124226,0.00140229,0.07995805,0.00962991
4.03000000E+00,0.05921723,0.00020621,0.00001085,0.02987874,0.00000396,0.00124052,0.00140029,0.07982820,0.00961379
4.03100000E+00,0.05912061,0.00020589,0.00001083,0.02982765,0.00000395,0.00123879,0.00139828,0.07969856,0.00959770
4.03200000E+00,0.05902416,0.00020557,0.00001081,0.02977665,0.00000394,0.00123706,0.00139628,0.07956913,0.00958164
4.03300000E+00,0.05892787,0.00020526,0.00001079,0.02972575,0.00000394,0.00123533,0.00139429,0.07943991,0.00956561
4.03400000E+00,0.05883174,0.00020494,0.00001077,0.02967494,0.00000393,0.00123360,0.00139229,0.07931090,0.00954961
4.03500000E+00,0.05873577,0.00020462,0.00001075,0.02962423,0.00000392,0.00123188,0.00139030,0.07918209,0.00953364
4.03600000E+00,0.05863996,0.00020431,0.00001074,0.02957361,0.00000392,0.00123016,0.00138831,0.07905350,0.00951770
4.03700000E+00,0.05854431,0.00020399,0.00001072,0.02952308,0.00000391,0.00122845,0.00138633,0.07892511,0.00950179
4.03800000E+00,0.05844882,0.00020368,0.00001070,0.02947264,0.00000391,0.00122673,0.00138435,0.07879692,0.00948591
4.03900000E+00,0.05835349,0.00020337,0.00001068,0.02942230,0.00000390,0.00122502,0.00138237,0.07866895,0.00947005
4.04000000E+00,0.05825831,0.00020305,0.00001066,0.02937204,0.00000389,0.00122331,0.00138040,0.07854118,0.00945424
4.04100000E+00,0.05816330,0.00020274,0.00001065,0.02932188,0.00000389,0.00122161,0.00137843,0.07841362,0.00943844
4.04200000E+00,0.05806845,0.00020243,0.00001063,0.02927182,0.00000388,0.00121990,0.00137646,0.07828626,0.00942268
4.04300000E+00,0.05797375,0.00020212,0.00001061,0.02922184,0.00000387,0.00121820,0.00137450,0.07815911,0.00940695
4.04400000E+00,0.05787922,0.00020180,0.00001059,0.02917196,0.00000387,0.00121651,0.00137254,0.07803216,0.00939125
4.04500000E+00,0.05778484,0.00020149,0.00001057,0.02912217,0.00000386,0.00121481,0.00137059,0.07790542,0.00937558
4.04600000E+00,0.05769062,0.00020118,0.00001056,0.02907246,0.00000385,0.00121312,0.00136863,0.07777889,0.00935993
4.04700000E+00,0.05759655,0.00020088,0.00001054,0.02902285,0.00000385,0.00121143,0.00136668,0.07765255,0.00934432
4.04800000E+00,0.05750265,0.00020057,0.00001052,0.02897333,0.00000384,0.00120975,0.00136473,0.07752643,0.00932874
4.04900000E+00,0.05740890,0.00020026,0.00001050,0.02892391,0.00000384,0.00120807,0.00136279,0.07740050,0.00931318
4.05000000E+00,0.05731530,0.00019995,0.00001049,0.02887457,0.00000383,0.00120639,0.00136085,0.07727478,0.00929766
4.05100000E+00,0.05722187,0.00019964,0.00001047,0.02882532,0.00000382,0.00120471,0.00135891,0.07714927,0.00928216
4.05200000E+00,0.05712859,0.00019934,0.00001045,0.02877616,0.00000382,0.00120303,0.00135698,0.07702395,0.00926669
4.05300000E+00,0.05703547,0.00019903,0.00001043,0.02872710,0.00000381,0.00120136,0.00135505,0.07689884,0.00925126
4.05400000E+00,0.05694250,0.00019873,0.00001041,0.02867812,0.00000381,0.00119969,0.00135312,0.07677393,0.00923585
4.05500000E+00,0.05684968,0.00019842,0.00001040,0.02862923,0.00000380,0.00119803,0.00135120,0.07664923,0.00922047
4.05600000E+00,0.05675703,0.00019812,0.00001038,0.02858044,0.00000379,0.00119636,0.00134928,0.07652472,0.00920512
4.05700000E+00,0.05666452,0.00019781,0.00001036,0.02853173,0.00000379,0.00119470,0.00134736,0.07640042,0.00918979
4.05800000E+00,0.05657218,0.00019751,0.00001034,0.02848311,0.00000378,0.00119305,0.00134545,0.07627632,0.00917450
4.05900000E+00,0.05647998,0.00019721,0.00001033,0.02843458,0.00000377,0.00119139,0.00134354,0.07615242,0.00915924
4.06000000E+00,0.05638795,0.00019690,0.00001031,0.02838614,0.00000377,0.00118974,0.00134163,0.07602872,0.00914400
4.06100000E+00,0.05629606,0.00019660,0.00001029,0.02833779,0.00000376,0.00118809,0.00133972,0.07590522,0.00912879
4.06200000E+00,0.05620433,0.00019630,0.00001028,0.02828952,0.00000376,0.00118644,0.00133782,0.07578192,0.00911361
4.06300000E+00,0.05611275,0.00019600,0.00001026,0.02824135,0.00000375,0.00118480,0.00133592,0.07565882,0.00909846
4.06400000E+00,0.05602133,0.00019570,0.00001024,0.02819326,0.00000374,0.00118315,0.00133403,0.07553592,0.00908334
4.06500000E+00,0.05593006,0.00019540,0.00001022,0.02814526,0.00000374,0.00118152,0.00133214,0.07541322,0.00906825
4.06600000E+00,0.05583894,0.00019510,0.00001021,0.02809735,0.00000373,0.00117988,0.00133025,0.07529072,0.00905318
4.06700000E+00,0.05574797,0.00019480,0.00001019,0.02804953,0.00000373,0.00117825,0.00132836,0.07516841,0.00903814
4.06800000E+00,0.05565716,0.00019451,0.00001017,0.02800180,0.00000372,0.00117662,0.00132648,0.07504631,0.00902313
4.06900000E+00,0.05556650,0.00019421,0.00001016,0.02795415,0.00000371,0.00117499,0.00132460,0.07492440,0.00900815
4.07000000E+00,0.05547599,0.00019391,0.00001014,0.02790659,0.00000371,0.00117336,0.00132273,0.07480269,0.00899320
4.07100000E+00,0.05538563,0.00019361,0.00001012,0.02785911,0.00000370,0.00117174,0.00132086,0.07468118,0.00897828
4.07200000E+00,0.05529542,0.00019332,0.00001010,0.02781173,0.00000370,0.00117012,0.00131899,0.07455986,0.00896338
4.07300000E+00,0.05520537,0.00019302,0.00001009,0.02776443,0.00000369,0.00116850,0.00131712,0.07443874,0.00894851
4.07400000E+00,0.05511546,0.00019273,0.00001007,0.02771721,0.00000368,0.00116689,0.00131526,0.07431782,0.00893367
4.07500000E+00,0.05502571,0.00019243,0.00001005,0.02767009,0.00000368,0.00116527,0.00131340,0.07419710,0.00891886
4.07600000E+00,0.05493610,0.00019214,0.00001004,0.02762305,0.00000367,0.00116366,0.00131154,0.07407657,0.00890407
4.07700000E+00,0.05484665,0.00019185,0.00001002,0.02757609,0.00000367,0.00116206,0.00130969,0.07395623,0.00888931
4.07800000E+00,0.05475735,0.00019155,0.00001000,0.02752922,0.00000366,0.00116045,0.00130783,0.07383609,0.00887458
4.07900000E+00,0.05466819,0.00019126,0.00000999,0.02748244,0.00000366,0.00115885,0.00130599,0.07371615,0.00885988
4.08000000E+00,0.05457919,0.00019097,0.00000997,0.02743574,0.00000365,0.00115725,0.00130414,0.07359640,0.00884521
4.08100000E+00,0.05449033,0.00019068,0.00000995,0.02738913,0.00000364,0.00115566,0.00130230,0.07347685,0.00883056
4.08200000E+00,0.05440162,0.00019039,0.00000994,0.02734261,0.00000364,0.00115406,0.00130046,0.07335749,0.00881594
4.08300000E+00,0.05431306,0.00019010,0.00000992,0.02729616,0.00000363,0.00115247,0.00129863,0.07323832,0.00880135
4.08400000E+00,0.05422465,0.00018981,0.00000990,0.02724981,0.00000363,0.00115088,0.00129679,0.07311935,0.00878678
4.08500000E+00,0.05413639,0.00018952,0.00000989,0.02720354,0.00000362,0.00114930,0.00129497,0.07300057,0.00877224
4.08600000E+00,0.05404828,0.00018923,0.00000987,0.02715735,0.00000361,0.00114771,0.00129314,0.07288198,0.00875773
4.08700000E+00,0.05396031,0.00018894,0.00000985,0.02711125,0.00000361,0.00114613,0.00129132,0.07276359,0.00874325
4.08800000E+00,0.05387249,0.00018865,0.00000984,0.02706523,0.00000360,0.00114456,0.00128950,0.07264539,0.00872879
4.08900000E+00,0.05378482,0.00018837,0.00000982,0.02701930,0.00000360,0.00114298,0.00128768,0.07252738,0.00871436
4.09000000E+00,0.05369730,0.00018808,0.00000980,0.02697345,0.00000359,0.00114141,0.00128587,0.07240957,0.00869996
4.09100000E+00,0.05360992,0.00018779,0.00000979,0.02692768,0.00000359,0.00113984,0.00128406,0.07229194,0.00868558
4.09200000E+00,0.05352269,0.00018751,0.00000977,0.02688200,0.00000358,0.00113827,0.00128225,0.07217451,0.00867123
4.09300000E+00,0.05343560,0.00018722,0.00000976,0.02683640,0.00000357,0.00113670,0.00128044,0.07205726,0.00865691
4.09400000E+00,0.05334866,0.00018694,0.00000974,0.02679089,0.00000357,0.00113514,0.00127864,0.07194021,0.00864261
4.09500000E+00,0.05326187,0.00018665,0.00000972,0.02674545,0.00000356,0.00113358,0.00127684,0.07182335,0.00862834
4.09600000E+00,0.05317522,0.00018637,0.00000971,0.02670011,0.00000356,0.00113202,0.00127505,0.07170668,0.00861410
4.09700000E+00,0.05308872,0.00018608,0.00000969,0.02665484,0.00000355,0.00113047,0.00127325,0.07159020,0.00859989
4.09800000E+00,0.05300236,0.00018580,0.00000967,0.02660966,0.00000355,0.00112892,0.00127146,0.07147391,0.00858570
4.09900000E+00,0.05291615,0.00018552,0.00000966,0.02656456,0.00000354,0.00112736,0.00126968,0.07135781,0.00857153
4.10000000E+00,0.05283008,0.00018524,0.00000964,0.02651954,0.00000353,0.00112582,0.00126789,0.07124189,0.00855740
4.10100000E+00,0.05274416,0.00018496,0.00000963,0.02647460,0.00000353,0.00112427,0.00126611,0.07112617,0.00854329
4.10200000E+00,0.05265838,0.00018468,0.00000961,0.02642975,0.00000352,0.00112273,0.00126434,0.07101064,0.00852920
4.10300000E+00,0.05257274,0.00018440,0.00000959,0.02638498,0.00000352,0.00112119,0.00126256,0.07089529,0.00851515
4.10400000E+00,0.05248725,0.00018412,0.00000958,0.02634029,0.00000351,0.00111965,0.00126079,0.07078013,0.00850111
4.10500000E+00,0.05240190,0.00018384,0.00000956,0.02629568,0.00000351,0.00111812,0.00125902,0.07066516,0.00848711
4.10600000E+00,0.05231670,0.00018356,0.00000955,0.02625115,0.00000350,0.00111659,0.00125725,0.07055037,0.00847313
4.10700000E+00,0.05223163,0.00018328,0.00000953,0.02620671,0.00000350,0.00111506,0.00125549,0.07043578,0.00845918
4.10800000E+00,0.05214672,0.00018300,0.00000951,0.02616234,0.00000349,0.00111353,0.00125373,0.07032137,0.00844525
4.10900000E+00,0.05206194,0.00018272,0.00000950,0.02611806,0.00000348,0.00111200,0.00125197,0.07020714,0.00843135
4.11000000E+00,0.05197730,0.00018245,0.00000948,0.02607386,0.00000348,0.00111048,0.00125022,0.07009311,0.00841747
4.11100000E+00,0.05189281,0.00018217,0.00000947,0.02602974,0.00000347,0.00110896,0.00124847,0.06997925,0.00840362
4.11200000E+00,0.05180846,0.00018189,0.00000945,0.02598569,0.00000347,0.00110744,0.00124672,0.06986559,0.00838980
4.11300000E+00,0.05172425,0.00018162,0.00000943,0.02594173,0.00000346,0.00110593,0.00124497,0.06975211,0.00837600
4.11400000E+00,0.05164018,0.00018134,0.00000942,0.02589785,0.00000346,0.00110442,0.00124323,0.06963881,0.00836223
4.11500000E+00,0.05155626,0.00018107,0.00000940,0.02585405,0.00000345,0.00110291,0.00124149,0.06952570,0.00834848
4.11600000E+00,0.05147247,0.00018079,0.00000939,0.02581033,0.00000345,0.00110140,0.00123975,0.06941278,0.00833476
4.11700000E+00,0.05138882,0.00018052,0.00000937,0.02576669,0.00000344,0.00109989,0.00123802,0.06930004,0.00832107
4.11800000E+00,0.05130532,0.00018025,0.00000936,0.02572313,0.00000343,0.00109839,0.00123629,0.06918748,0.00830740
4.11900000E+00,0.05122195,0.00017998,0.00000934,0.02567965,0.00000343,0.00109689,0.00123456,0.06907511,0.00829375
4.12000000E+00,0.05113873,0.00017970,0.00000933,0.02563625,0.00000342,0.00109539,0.00123284,0.06896292,0.00828013
4.12100000E+00,0.05105564,0.00017943,0.00000931,0.02559293,0.00000342,0.00109390,0.00123111,0.06885091,0.00826654
4.12200000E+00,0.05097270,0.00017916,0.00000929,0.02554969,0.00000341,0.00109240,0.00122939,0.06873909,0.00825297
4.12300000E+00,0.05088989,0.00017889,0.00000928,0.02550652,0.00000341,0.00109091,0.00122768,0.06862744,0.00823942
4.12400000E+00,0.05080723,0.00017862,0.00000926,0.02546344,0.00000340,0.00108942,0.00122596,0.06851599,0.00822591
4.12500000E+00,0.05072470,0.00017835,0.00000925,0.02542043,0.00000340,0.00108794,0.00122425,0.06840471,0.00821241
4.12600000E+00,0.05064231,0.00017808,0.00000923,0.02537750,0.00000339,0.00108646,0.00122254,0.06829361,0.00819894
4.12700000E+00,0.05056006,0.00017781,0.00000922,0.02533465,0.00000339,0.00108497,0.00122084,0.06818270,0.00818550
4.12800000E+00,0.05047794,0.00017754,0.00000920,0.02529188,0.00000338,0.00108350,0.00121914,0.06807197,0.00817208
4.12900000E+00,0.05039597,0.00017727,0.00000919,0.02524918,0.00000338,0.00108202,0.00121744,0.06796142,0.00815869
4.13000000E+00,0.05031413,0.00017701,0.00000917,0.02520657,0.00000337,0.00108055,0.00121574,0.06785105,0.00814532
4.13100000E+00,0.05023243,0.00017674,0.00000916,0.02516403,0.00000336,0.00107908,0.00121404,0.06774086,0.00813198
4.13200000E+00,0.05015087,0.00017647,0.00000914,0.02512157,0.00000336,0.00107761,0.00121235,0.06763085,0.00811866
4.13300000E+00,0.05006944,0.00017621,0.00000913,0.02507919,0.00000335,0.00107614,0.00121066,0.06752102,0.00810536
4.13400000E+00,0.04998815,0.00017594,0.00000911,0.02503688,0.00000335,0.00107468,0.00120898,0.06741137,0.00809209
4.13500000E+00,0.04990700,0.00017568,0.00000910,0.02499465,0.00000334,0.00107321,0.00120730,0.06730190,0.00807885
4.13600000E+00,0.04982598,0.00017541,0.00000908,0.02495250,0.00000334,0.00107175,0.00120562,0.06719261,0.00806563
4.13700000E+00,0.04974510,0.00017515,0.00000907,0.02491043,0.00000333,0.00107030,0.00120394,0.06708350,0.00805243
4.13800000E+00,0.04966436,0.00017488,0.00000905,0.02486843,0.00000333,0.00106884,0.00120226,0.06697456,0.00803926
4.13900000E+00,0.04958375,0.00017462,0.00000904,0.02482651,0.00000332,0.00106739,0.00120059,0.06686581,0.00802611
4.14000000E+00,0.04950328,0.00017436,0.00000902,0.02478466,0.00000332,0.00106594,0.00119892,0.06675723,0.00801299
4.14100000E+00,0.04942294,0.00017409,0.00000901,0.02474289,0.00000331,0.00106449,0.00119726,0.06664883,0.00799989
4.14200000E+00,0.04934274,0.00017383,0.00000899,0.02470120,0.00000331,0.00106305,0.00119559,0.06654061,0.00798682
4.14300000E+00,0.04926267,0.00017357,0.00000898,0.02465958,0.00000330,0.00106160,0.00119393,0.06643256,0.00797377
4.14400000E+00,0.04918274,0.00017331,0.00000896,0.02461804,0.00000330,0.00106016,0.00119227,0.06632469,0.00796074
4.14500000E+00,0.04910294,0.00017305,0.00000895,0.02457658,0.00000329,0.00105872,0.00119062,0.06621700,0.00794774
4.14600000E+00,0.04902327,0.00017279,0.00000893,0.02453519,0.00000329,0.00105729,0.00118897,0.06610949,0.00793476
4.14700000E+00,0.04894374,0.00017253,0.00000892,0.02449387,0.00000328,0.00105586,0.00118732,0.06600215,0.00792181
4.14800000E+00,0.04886435,0.00017227,0.00000890,0.02445264,0.00000327,0.00105442,0.00118567,0.06589499,0.00790887
4.14900000E+00,0.04878508,0.00017201,0.00000889,0.02441147,0.00000327,0.00105299,0.00118403,0.06578800,0.00789597
4.15000000E+00,0.04870595,0.00017175,0.00000887,0.02437038,0.00000326,0.00105157,0.00118238,0.06568119,0.00788309
4.15100000E+00,0.04862695,0.00017149,0.00000886,0.02432937,0.00000326,0.00105014,0.00118074,0.06557455,0.00787023
4.15200000E+00,0.04854809,0.00017124,0.00000884,0.02428843,0.00000325,0.00104872,0.00117911,0.06546809,0.00785739
4.15300000E+00,0.04846936,0.00017098,0.00000883,0.02424757,0.00000325,0.00104730,0.00117747,0.06536180,0.00784458
4.15400000E+00,0.04839076,0.00017072,0.00000882,0.02420678,0.00000324,0.00104588,0.00117584,0.06525569,0.00783180
4.15500000E+00,0.04831229,0.00017047,0.00000880,0.02416606,0.00000324,0.00104447,0.00117421,0.06514975,0.00781903
4.15600000E+00,0.04823396,0.00017021,0.00000879,0.02412542,0.00000323,0.00104305,0.00117259,0.06504398,0.00780629
4.15700000E+00,0.04815575,0.00016996,0.00000877,0.02408485,0.00000323,0.00104164,0.00117097,0.06493839,0.00779358
4.15800000E+00,0.04807768,0.00016970,0.00000876,0.02404436,0.00000322,0.00104024,0.00116935,0.06483297,0.00778088
4.15900000E+00,0.04799974,0.00016945,0.00000874,0.02400394,0.00000322,0.00103883,0.00116773,0.06472772,0.00776821
4.16000000E+00,0.04792193,0.00016919,0.00000873,0.02396359,0.00000321,0.00103743,0.00116611,0.06462265,0.00775557
4.16100000E+00,0.04784425,0.00016894,0.00000871,0.02392332,0.00000321,0.00103602,0.00116450,0.06451775,0.00774294
4.16200000E+00,0.04776670,0.00016869,0.00000870,0.02388312,0.00000320,0.00103462,0.00116289,0.06441302,0.00773034
4.16300000E+00,0.04768928,0.00016843,0.00000869,0.02384299,0.00000320,0.00103323,0.00116128,0.06430846,0.00771777
4.16400000E+00,0.04761200,0.00016818,0.00000867,0.02380294,0.00000319,0.00103183,0.00115968,0.06420408,0.00770521
4.16500000E+00,0.04753484,0.00016793,0.00000866,0.02376296,0.00000319,0.00103044,0.00115808,0.06409986,0.00769268
4.16600000E+00,0.04745781,0.00016768,0.00000864,0.02372305,0.00000318,0.00102905,0.00115648,0.06399582,0.00768018
4.16700000E+00,0.04738091,0.00016743,0.00000863,0.02368321,0.00000318,0.00102766,0.00115488,0.06389195,0.00766769
4.16800000E+00,0.04730415,0.00016718,0.00000861,0.02364345,0.00000317,0.00102627,0.00115329,0.06378825,0.00765523
